SampleSet,AIN0,AIN1,AIN2,AIN3
5606,1531,6430293,3188272,2146641
5607,1453,6358292,3195785,2151519
5608,1480,6487107,3204004,2155663
5609,1444,6373533,3210429,2159863
5610,1486,6432673,3150132,2098028
5611,1467,6420525,3209442,2158923
5612,1456,6362945,3198846,2154577
5613,1449,6485719,3191902,2150618
5614,1490,6362210,3186511,2147953
5615,1456,6487626,3182456,2151815
5616,1475,6480373,3189621,2156562
5617,1452,6422659,3193976,2158073
5618,1437,6438888,3201047,2161894
5619,1467,6359075,3205915,2099162
5620,1422,6422626,3145845,2101849
5621,1496,6484325,3151556,2105030
5622,1432,6424520,3145870,2100931
5623,1480,6486472,3201004,2158750
5624,1448,6484953,3196524,2155306
5625,1462,6436230,3194772,2152172
5626,1463,6371463,3182609,2099566
5627,1476,6485325,3113560,2160704
5628,1462,6364960,3107517,2155879
5629,1438,6420230,3113307,2158299
5630,1464,6437637,3184418,2159348
5631,1449,6441309,3192644,2097776
5632,1472,6437923,3201201,2101705
5633,1445,6438989,3207632,2104921
5634,1499,6436465,3150584,2101845
5635,1470,6434956,3146231,2160790
5636,1459,6438110,3205729,2157143
5637,1474,6437599,3199374,2153556
5638,1506,6427831,3193874,2150580
5639,1446,6434498,3198913,2147231
5640,1490,6429036,3191491,2143199
5641,1463,6451877,3192845,2071882
5642,1503,6460027,3190107,2069279
5643,1485,6486067,3183578,2062228
5644,1463,6427193,3112505,2062675
5645,1486,6418349,3114359,2059734
5646,1486,6425046,3185404,2064756
5647,1467,6374617,3190174,2061566
5648,1506,6448105,3113194,2053691
5649,1494,6364752,3100153,2044087
5650,1443,6486729,3095586,2037815
5651,1484,6466649,3100264,2038779
5652,1520,6444023,3094664,2036364
5653,1440,6443188,3087807,2035477
5654,1486,6437441,3097200,2044251
5655,1465,6450722,3105997,2051998
5656,1473,6444262,3113509,2058681
5657,1489,6447036,3187041,2064698
5658,1461,6434629,3193185,2070855
5659,1451,6436522,3201956,2076411
5660,1495,6440545,3208794,2148155
5661,1469,6439921,3148452,2152687
5662,1479,6433822,3152125,2156184
5663,1456,6426397,3156511,2159824
5664,1494,6441285,3160517,2098032
5665,1460,6437065,3164029,2101436
5666,1476,6440889,3168087,2105007
5667,1461,6434485,3173007,2108494
5668,1466,6423867,3178739,2112182
5669,1475,6431698,3247720,2114345
5670,1460,6432968,3248686,2116573
5671,1464,6435368,3250300,2118305
5672,1484,6431869,3252746,2119840
5673,1501,6485437,3254003,2121015
5674,1481,6425359,3256364,2123362
5675,1434,6426202,3258745,2124818
5676,1477,6425438,3263192,2127233
5677,1474,6427054,3265765,2129065
5678,1462,6422043,3266793,2129991
5679,1477,6426237,3267166,2130289
5680,1470,6431287,3267518,2131078
5681,1465,6425881,3258282,2125256
5682,1494,6423391,3249676,2119349
5683,1500,6427016,3170416,2114368
5684,1489,6424728,3157627,2109284
5685,1493,6427961,3152613,2105588
5686,1442,6428775,3146675,2100960
5687,1456,6427121,3204915,2161899
5688,1465,6425981,3198355,2157138
5689,1462,6426634,3191946,2153498
5690,1463,6426912,3187052,2149774
5691,1496,6428210,3181907,2153677
5692,1484,6426768,3186913,2156815
5693,1464,6423673,3193401,2160504
5694,1430,6425548,3198001,2161837
5695,1451,6425854,3193747,2149751
5696,1483,6424287,3187139,2146387
5697,1462,6425116,3191135,2150061
5698,1465,6423677,3195932,2154255
5699,1523,6428195,3197758,2157905
5700,1463,6425631,3204724,2161704
5701,1456,6426533,3146077,2099781
5702,1487,6484397,3153356,2103581
5703,1479,6427025,3158839,2107174
5704,1498,6431541,3162965,2109394
5705,1444,6428431,3164942,2111021
5706,1441,6423955,3158232,2105932
5707,1439,6487582,3151554,2101542
5708,1495,6487237,3205327,2162089
5709,1468,6423693,3147547,2101280
5710,1508,6424317,3153913,2104727
5711,1461,6423828,3150320,2101726
5712,1478,6422972,3204578,2159791
5713,1462,6425637,3197761,2155340
5714,1513,6427429,3191695,2151338
5715,1483,6425470,3186909,2148048
5716,1454,6429672,3181730,2145037
5717,1457,6425490,3187773,2149281
5718,1479,6430117,3193439,2152983
5719,1440,6428266,3197532,2157361
5720,1468,6425270,3205969,2161774
5721,1506,6424880,3210255,2098156
5722,1460,6484846,3148649,2101049
5723,1511,6430018,3153644,2103840
5724,1494,6424645,3148706,2106899
5725,1442,6485001,3152980,2108703
5726,1434,6429045,3157256,2111345
5727,1465,6485093,3161476,2113205
5728,1503,6486717,3167407,2116308
5729,1492,6422575,3172809,2118485
5730,1444,6430484,3176400,2119685
5731,1468,6422935,3177529,2120156
5732,1480,6422635,3245951,2121510
5733,1462,6426447,3179714,2122175
5734,1492,6466825,3178466,2120273
5735,1466,6428631,3245752,2121333
5736,1435,6424144,3250621,2123394
5737,1443,6357399,3254846,2126004
5738,1473,6427977,3256991,2128369
5739,1507,6486189,3257545,2128754
5740,1452,6427689,3258666,2129095
5741,1456,6487299,3260656,2130099
5742,1491,6486993,3261222,2130257
5743,1451,6454438,3251818,2124633
5744,1477,6427232,3177335,2118958
5745,1493,6424269,3170086,2113933
5746,1471,6428125,3161101,2108785
5747,1474,6485024,3152797,2103217
5748,1497,6428449,3209803,2098033
5749,1507,6431280,3201737,2158777
5750,1475,6424648,3195134,2154291
5751,1438,6423290,3189699,2150316
5752,1495,6429907,3183689,2146601
5753,1448,6485782,3114146,2144460
5754,1470,6431822,3111032,2076346
5755,1469,6426495,3105626,2073550
5756,1459,6429985,3106842,2070807
5757,1435,6486589,3096563,2067089
5758,1475,6484153,3098897,2064896
5759,1443,6426018,3096339,2062841
5760,1477,6448071,3091059,2057106
5761,1486,6446348,3097047,2050497
5762,1529,6450498,3097997,2055482
5763,1479,6423638,3086362,2050821
5764,1486,6428790,3092686,2056795
5765,1471,6441184,3089445,2058946
5766,1483,6358430,3080488,2052960
5767,1454,6386065,3116032,2054848
5768,1497,6451554,3050248,2043925
5769,1476,6433693,3036060,2031904
5770,1497,6369724,3032321,2093445
5771,1476,6384869,3022673,2096940
5772,1467,6434982,3030203,2035482
5773,1447,6484675,3040508,2041244
5774,1483,6440719,3047518,2038986
5775,1447,6439567,3045072,2038701
5776,1446,6435861,3044935,2038483
5777,1504,6436303,3045204,2038001
5778,1449,6437032,3045695,2037975
5779,1490,6442542,3047966,2038978
5780,1510,6434585,3048368,2039297
5781,1470,6430487,3046440,2037443
5782,1474,6438142,3045155,2036638
5783,1500,6432193,3044596,2036479
5784,1457,6435320,3044539,2036366
5785,1456,6426895,3044037,2036489
5786,1429,6426193,3044197,2036726
5787,1489,6434488,3045407,2037172
5788,1454,6427970,3046756,2038145
5789,1499,6433982,3047761,2038186
5790,1495,6428275,3046823,2037281
5791,1494,6483518,3045295,2036088
5792,1442,6427864,3045768,2035702
5793,1483,6424566,3045552,2041822
5794,1470,6425900,3120880,2048033
5795,1440,6431048,3129702,2054381
5796,1495,6487645,3137470,2058230
5797,1447,6429415,3083360,2063996
5798,1452,6433265,3092853,2069272
5799,1476,6425516,3099560,2072982
5800,1466,6427492,3106709,2142759
5801,1474,6359347,3114283,2146509
5802,1445,6424881,3186894,2150267
5803,1452,6432792,3193990,2154370
5804,1444,6426175,3200570,2158305
5805,1475,6431090,3209077,2097600
5806,1478,6483823,3149006,2101190
5807,1452,6424784,3209137,2161723
5808,1490,6426460,3203400,2157048
5809,1480,6427393,3198335,2149842
5810,1482,6422596,3192085,2146457
5811,1429,6422658,3186617,2143323
5812,1456,6432086,3183145,2075094
5813,1460,6426367,3114355,2073463
5814,1474,6423432,3111591,2072074
5815,1470,6431604,3105794,2069069
5816,1468,6423426,3100794,2066435
5817,1477,6358060,3099145,2066798
5818,1463,6425995,3091110,2064681
5819,1475,6429174,3087651,2062305
5820,1448,6427323,3084702,2060742
5821,1462,6484700,3082270,2059127
5822,1446,6486937,3082789,2058949
5823,1490,6425710,3082187,2057705
5824,1502,6422592,3080680,2055668
5825,1442,6425561,3142301,2053030
5826,1456,6432825,3139581,2051617
5827,1507,6487826,3137278,2050015
5828,1463,6426720,3134977,2048345
5829,1463,6428166,3133246,2047704
5830,1501,6430309,3132763,2047427
5831,1487,6487916,3132760,2047356
5832,1500,6424613,3132073,2047485
5833,1470,6430658,3130481,2046324
5834,1432,6426767,3128164,2044326
5835,1471,6424196,3125719,2043571
5836,1467,6486358,3123873,2041734
5837,1480,6487647,3122565,2041168
5838,1454,6425750,3121693,2040953
5839,1461,6424691,3123092,2041309
5840,1450,6362383,3123068,2041519
5841,1455,6486563,3120181,2039993
5842,1497,6423534,3117641,2038874
5843,1453,6426878,3116376,2038184
5844,1476,6487389,3050158,2037678
5845,1495,6426610,3050009,2037356
5846,1487,6487238,3048967,2036866
5847,1477,6429441,3048974,2037321
5848,1467,6428326,3116548,2038435
5849,1474,6424401,3116930,2038699
5850,1462,6427977,3117008,2044677
5851,1480,6361285,3124520,2050058
5852,1486,6428596,3132955,2055346
5853,1479,6486536,3139693,2060202
5854,1480,6487207,3081121,2064968
5855,1467,6426331,3088552,2070075
5856,1496,6424835,3095776,2071954
5857,1470,6486875,3105347,2142755
5858,1463,6427630,3114035,2147395
5859,1467,6425926,3185736,2150700
5860,1476,6487172,3191876,2153589
5861,1499,6419359,3198706,2156880
5862,1456,6427444,3204806,2160156
5863,1480,6486128,3210937,2097962
5864,1482,6427485,3206228,2160057
5865,1490,6486607,3197221,2153591
5866,1496,6432626,3193098,2151059
5867,1482,6428623,3188657,2147780
5868,1470,6428026,3182696,2151143
5869,1470,6427297,3187406,2154939
5870,1474,6424818,3192063,2155433
5871,1447,6486494,3199195,2159085
5872,1436,6427113,3206417,2097466
5873,1453,6487728,3147446,2101025
5874,1484,6431070,3154461,2105197
5875,1465,6423951,3149677,2097678
5876,1507,6423820,3208400,2158919
5877,1487,6424907,3202090,2154811
5878,1483,6427218,3197065,2151324
5879,1483,6426074,3201350,2155005
5880,1453,6424945,3194084,2148889
5881,1501,6444062,3198990,2152395
5882,1478,6450843,3194852,2105161
5883,1497,6467250,3186641,2097812
5884,1484,6363222,3194781,2160979
5885,1482,6486722,3189736,2154255
5886,1462,6445973,3182845,2149705
5887,1464,6485738,3187461,2153102
5888,1467,6442503,3093809,2075220
5889,1487,6381868,3131363,2042935
5890,1473,6463139,3136893,2033351
5891,1512,6455494,3144206,2031616
5892,1477,6426873,3085938,2033375
5893,1469,6484096,3091212,2040229
5894,1491,6447851,3097220,2046208
5895,1485,6432130,3103893,2053244
5896,1482,6444715,3111902,2060056
5897,1459,6443930,3185205,2066583
5898,1479,6441214,3192687,2072614
5899,1455,6440628,3191033,2072711
5900,1469,6430349,3187726,2071178
5901,1473,6442201,3185104,2069572
5902,1450,6435532,3108893,2066842
5903,1432,6433180,3104792,2064565
5904,1467,6437248,3101528,2063157
5905,1448,6425741,3098283,2061493
5906,1510,6428712,3095611,2060133
5907,1445,6431006,3093328,2059650
5908,1474,6431364,3101750,2066399
5909,1443,6427291,3108317,2071627
5910,1478,6424340,3110410,2073366
5911,1451,6436584,3183205,2142952
5912,1476,6430187,3191142,2147488
5913,1487,6435066,3197657,2151378
5914,1482,6428367,3204104,2155920
5915,1474,6488062,3209478,2159930
5916,1480,6431465,3206405,2157333
5917,1454,6428780,3202829,2154706
5918,1461,6434212,3191757,2148136
5919,1497,6429313,3185654,2144444
5920,1525,6487093,3114699,2075860
5921,1489,6429541,3110697,2073465
5922,1484,6424660,3106165,2070890
5923,1461,6422976,3102533,2068946
5924,1425,6424434,3109120,2074458
5925,1485,6432895,3182129,2145340
5926,1472,6486429,3111072,2150390
5927,1447,6432734,3183202,2154553
5928,1469,6487033,3184796,2154760
5929,1457,6425146,3191501,2157771
5930,1517,6422620,3197682,2160757
5931,1439,6422614,3205263,2098484
5932,1455,6427844,3145877,2101973
5933,1476,6424101,3208340,2098863
5934,1493,6425617,3199620,2157765
5935,1482,6358564,3197842,2153265
5936,1469,6425552,3204784,2147904
5937,1480,6426780,3209702,2152274
5938,1453,6425624,3149967,2156494
5939,1476,6425214,3154562,2153623
5940,1488,6483963,3208768,2147051
5941,1463,6426042,3203213,2144764
5942,1472,6485769,3199366,2143727
5943,1479,6423710,3206059,2149308
5944,1461,6426697,3210645,2153781
5945,1495,6425884,3210321,2156760
5946,1480,6430898,3150036,2160578
5947,1489,6423677,3155407,2098963
5948,1443,6427308,3160504,2102264
5949,1503,6424700,3154918,2098489
5950,1450,6423068,3208938,2156738
5951,1474,6428693,3205403,2154624
5952,1491,6424717,3200789,2151809
5953,1477,6426699,3205291,2155918
5954,1480,6422556,3208159,2158864
5955,1504,6363960,3209667,2159083
5956,1443,6486437,3149804,2162645
5957,1448,6435240,3155416,2100332
5958,1468,6424744,3160293,2103773
5959,1460,6423086,3166421,2107862
5960,1484,6419484,3161588,2104550
5961,1454,6425296,3149185,2099987
5962,1443,6422675,3206491,2160531
5963,1450,6428385,3200274,2156455
5964,1474,6488015,3194371,2153187
5965,1467,6423847,3189826,2156558
5966,1450,6427412,3194810,2160172
5967,1511,6425590,3198173,2159640
5968,1469,6427626,3103177,2160654
5969,1481,6424237,3112424,2098439
5970,1451,6426580,3186638,2100376
5971,1434,6487107,3192922,2102400
5972,1471,6484564,3198724,2104481
5973,1457,6427257,3194328,2099703
5974,1464,6423802,3184224,2160428
5975,1484,6363823,3114556,2156301
5976,1484,6428740,3106407,2162116
5977,1478,6429796,3104230,2158447
5978,1467,6428388,3101820,2150853
5979,1481,6430599,3097834,2147214
5980,1467,6424949,3093773,2143365
5981,1460,6424313,3090774,2074848
5982,1489,6424884,3086898,2071648
5983,1439,6423489,3084755,2069195
5984,1454,6425694,3082365,2067016
5985,1463,6362187,3092039,2072759
5986,1483,6485889,3100302,2143275
5987,1482,6426883,3107059,2147371
5988,1475,6485507,3109082,2147305
5989,1405,6485497,3181527,2150661
5990,1465,6424343,3188098,2154228
5991,1478,6423426,3194720,2157926
5992,1436,6487604,3201976,2161248
5993,1489,6427369,3208699,2099510
5994,1477,6425175,3150678,2103670
5995,1453,6426782,3156747,2099588
5996,1488,6428994,3151197,2160956
5997,1477,6423392,3209944,2157026
5998,1455,6425841,3204421,2153517
5999,1488,6428918,3192520,2146221
6000,1472,6424571,3186713,2076850
6001,1500,6470195,3185929,2149721
6002,1481,6433817,3099949,2144222
6003,1500,6448719,3084703,2071671
6004,1489,6426876,3135627,2067720
6005,1443,6423937,3132482,2064088
6006,1496,6433181,3129550,2061209
6007,1470,6447648,3119155,2064916
6008,1511,6449834,3036210,2043448
6009,1480,6460364,3072953,2041796
6010,1478,6486307,3073343,2060060
6011,1474,6457592,3065245,2054691
6012,1464,6441793,3062383,2059494
6013,1489,6434043,3061549,2054184
6014,1492,6444466,3069747,2050176
6015,1452,6426788,3072162,2047381
6016,1480,6449994,3074456,2045623
6017,1440,6449206,3076875,2044282
6018,1497,6437377,3079272,2043683
6019,1505,6435358,3015138,2042688
6020,1454,6441548,3017795,2041799
6021,1457,6436863,3018877,2040421
6022,1470,6441629,3019929,2039054
6023,1478,6438638,3020452,2040737
6024,1437,6427863,3022701,2040008
6025,1469,6438411,3025096,2039360
6026,1474,6438252,3022109,2038806
6027,1447,6434989,3026783,2039676
6028,1505,6439030,3030326,2040395
6029,1459,6429728,3032435,2039589
6030,1465,6436957,3041988,2046333
6031,1470,6434294,3116834,2049890
6032,1477,6430368,3128643,2055781
6033,1467,6436545,3139107,2061273
6034,1441,6429169,3083906,2066134
6035,1484,6429753,3094204,2071269
6036,1463,6432330,3104887,2142884
6037,1477,6426674,3113937,2075578
6038,1462,6428616,3111259,2069848
6039,1479,6423010,3105732,2067232
6040,1480,6423913,3101817,2065297
6041,1488,6425627,3098228,2062508
6042,1469,6463833,3105625,2066597
6043,1450,6428333,3111499,2071418
6044,1474,6430319,3185196,2076982
6045,1431,6433751,3194532,2148722
6046,1448,6430291,3200010,2152587
6047,1423,6432053,3205593,2156606
6048,1490,6426060,3209849,2159441
6049,1466,6430721,3204520,2156376
6050,1508,6433000,3193761,2149505
6051,1487,6428449,3188312,2149134
6052,1501,6434636,3192935,2144952
6053,1441,6485358,3190765,2074160
6054,1467,6424651,3187408,2072842
6055,1448,6430208,3183379,2071081
6056,1496,6427547,3109253,2070296
6057,1445,6484440,3099986,2064976
6058,1435,6431923,3097248,2063300
6059,1481,6434617,3094742,2061463
6060,1468,6427597,3091825,2059908
6061,1482,6431851,3099160,2065848
6062,1486,6428734,3107958,2069850
6063,1473,6360639,3182511,2075275
6064,1476,6430638,3190901,2145217
6065,1507,6425217,3196515,2148828
6066,1450,6429257,3202323,2153295
6067,1501,6424734,3207827,2150481
6068,1431,6423378,3202793,2144212
6069,1493,6429186,3197994,2076658
6070,1479,6427185,3193791,2074969
6071,1487,6487519,3190439,2073800
6072,1490,6425894,3196107,2144612
6073,1455,6420093,3199368,2146031
6074,1486,6423780,3204805,2149591
6075,1437,6429821,3210064,2153627
6076,1501,6424949,3150241,2157972
6077,1488,6426668,3155627,2162005
6078,1487,6423744,3160998,2159001
6079,1472,6425463,3156801,2156627
6080,1464,6427668,3146672,2154485
6081,1489,6428821,3205815,2151459
6082,1456,6423242,3198415,2147897
6083,1478,6486996,3192419,2144682
6084,1480,6429036,3197624,2149142
6085,1465,6427101,3200454,2150769
6086,1442,6422941,3206738,2155698
6087,1484,6429414,3147806,2160365
6088,1439,6484835,3154956,2098910
6089,1458,6427885,3150829,2160975
6090,1490,6427544,3210076,2153458
6091,1468,6429273,3202955,2149727
6092,1456,6428816,3197009,2147023
6093,1478,6486320,3191716,2143990
6094,1488,6425558,3197193,2148696
6095,1455,6429941,3202246,2150758
6096,1502,6427718,3210746,2155942
6097,1472,6427846,3152488,2160918
6098,1447,6420031,3158180,2099158
6099,1473,6427851,3162277,2101779
6100,1457,6427974,3155715,2097723
6101,1467,6425272,3209783,2155640
6102,1469,6487437,3203743,2152098
6103,1441,6362051,3197976,2149109
6104,1472,6487804,3192424,2145634
6105,1483,6427972,3190303,2151283
6106,1459,6423958,3197118,2155902
6107,1470,6422595,3201310,2159521
6108,1460,6487447,3205984,2162409
6109,1479,6429063,3210981,2099490
6110,1493,6425118,3150359,2102501
6111,1483,6427305,3145885,2098634
6112,1480,6486641,3200968,2157081
6113,1477,6486905,3196201,2154307
6114,1493,6429962,3192545,2151824
6115,1460,6426345,3189126,2148779
6116,1461,6432068,3183997,2073577
6117,1505,6426121,3188042,2143547
6118,1464,6424290,3192302,2147544
6119,1464,6423884,3194425,2148881
6120,1523,6424396,3200581,2153029
6121,1469,6424967,3205850,2156623
6122,1469,6453815,3104481,2119568
6123,1510,6428884,3086800,2098951
6124,1521,6444338,3085091,2098924
6125,1469,6433481,3088498,2097267
6126,1515,6435437,3096117,2098578
6127,1472,6372425,3103811,2100002
6128,1511,6435080,3099615,2158479
6129,1476,6443979,3091914,2143330
6130,1484,6437398,3084835,2073468
6131,1466,6421341,3093888,2143643
6132,1511,6457982,3085597,2145587
6133,1487,6488055,3090577,2146113
6134,1496,6425460,3097542,2148370
6135,1467,6374263,3091198,2151911
6136,1482,6428783,3089401,2147060
6137,1448,6435941,3088953,2144655
6138,1473,6444029,3082944,2076285
6139,1469,6435279,3082788,2074442
6140,1479,6435822,3081460,2071325
6141,1476,6444532,3144228,2068263
6142,1444,6429891,3140897,2065155
6143,1459,6442681,3139815,2062747
6144,1511,6436210,3137524,2060794
6145,1459,6437379,3136157,2059215
6146,1459,6437129,3135665,2064851
6147,1466,6425595,3145619,2070806
6148,1464,6436820,3087579,2073433
6149,1457,6436750,3096385,2143193
6150,1470,6428155,3102433,2074776
6151,1500,6435615,3096315,2071442
6152,1445,6486552,3092223,2068542
6153,1454,6426152,3089197,2066439
